sensor,value,datetime
TC,28.56,2019-05-02 00:30:52.884000+00:00
TC,32.52,2019-05-02 01:30:53.189000+00:00
TC,35.79,2019-05-02 02:30:52.867000+00:00
TC,37.04,2019-05-02 03:30:53.519000+00:00
TC,38.86,2019-05-02 04:30:53.199000+00:00
TC,38.93,2019-05-02 05:30:53.173000+00:00
TC,37.02,2019-05-02 06:30:53.514000+00:00
TC,37.13,2019-05-02 07:30:53.523000+00:00
TC,37.7,2019-05-02 08:30:53.818000+00:00
TC,39.11,2019-05-02 09:30:53.874000+00:00
TC,39.0,2019-05-02 10:30:54.154000+00:00
TC,37.13,2019-05-02 11:30:54.267000+00:00
TC,34.86,2019-05-02 12:30:54.268000+00:00
TC,32.93,2019-05-02 13:30:54.155000+00:00
TC,31.47,2019-05-02 14:30:54.263000+00:00
TC,31.1,2019-05-02 15:30:54.800000+00:00
TC,30.37,2019-05-02 16:30:54.578000+00:00
TC,28.37,2019-05-02 17:30:54.467000+00:00
TC,28.82,2019-05-02 18:30:54.547000+00:00
TC,29.04,2019-05-02 19:30:55.148000+00:00
TC,28.29,2019-05-02 20:30:54.868000+00:00
TC,27.45,2019-05-02 21:30:55.147000+00:00
TC,25.8,2019-05-02 22:30:55.172000+00:00
TC,24.67,2019-05-02 23:30:55.428000+00:00
TC,24.63,2019-05-03 00:30:55.432000+00:00
TC,28.57,2019-05-03 01:30:55.428000+00:00
TC,33.84,2019-05-03 02:30:55.126000+00:00
TC,38.91,2019-05-03 03:30:55.433000+00:00
TC,39.7,2019-05-03 04:30:55.429000+00:00
TC,38.95,2019-05-03 05:30:55.768000+00:00
TC,38.52,2019-05-03 06:30:56.094000+00:00
TC,40.15,2019-05-03 07:30:56.072000+00:00
TC,39.09,2019-05-03 08:30:56.073000+00:00
TC,39.24,2019-05-03 09:30:56.398000+00:00
TC,39.5,2019-05-03 10:30:56.719000+00:00
TC,37.72,2019-05-03 11:30:56.400000+00:00
TC,30.95,2019-05-03 12:30:56.700000+00:00
TC,27.1,2019-05-03 13:30:56.722000+00:00
TC,28.1,2019-05-03 14:30:57.082000+00:00
TC,26.65,2019-05-03 15:30:56.759000+00:00
TC,26.56,2019-05-03 16:30:57.046000+00:00
TC,25.65,2019-05-03 17:30:56.864000+00:00
TC,26.95,2019-05-03 18:30:57.049000+00:00
TC,27.5,2019-05-03 19:30:57.016000+00:00
TC,27.03,2019-05-03 20:30:57.377000+00:00
TC,26.68,2019-05-03 21:30:57.974000+00:00
TC,26.22,2019-05-03 22:30:57.369000+00:00
TC,26.03,2019-05-03 23:30:57.346000+00:00
TC,26.37,2019-05-04 00:30:57.449000+00:00
TC,30.63,2019-05-04 01:30:57.670000+00:00
TC,34.43,2019-05-04 02:30:57.976000+00:00
TC,37.38,2019-05-04 03:30:57.875000+00:00
TC,34.49,2019-05-04 04:30:58.149000+00:00
TC,35.7,2019-05-04 05:30:57.996000+00:00
TC,37.25,2019-05-04 06:30:58.668000+00:00
TC,38.22,2019-05-04 07:30:58.317000+00:00
TC,36.84,2019-05-04 08:30:58.619000+00:00
TC,39.04,2019-05-04 09:30:58.950000+00:00
TC,39.61,2019-05-04 10:30:58.651000+00:00
TC,37.66,2019-05-04 11:30:58.944000+00:00
TC,34.0,2019-05-04 12:30:59.277000+00:00
TC,32.04,2019-05-04 13:30:59.002000+00:00
TC,30.65,2019-05-04 14:30:58.999000+00:00
TC,29.9,2019-05-04 15:30:59.363000+00:00
TC,29.44,2019-05-04 16:30:59.279000+00:00
TC,26.87,2019-05-04 17:30:59.279000+00:00
TC,26.93,2019-05-04 18:30:59.450000+00:00
TC,26.54,2019-05-04 19:30:59.260000+00:00
TC,26.7,2019-05-04 20:30:59.595000+00:00
TC,26.36,2019-05-04 21:30:59.590000+00:00
TC,25.64,2019-05-04 22:30:59.614000+00:00
TC,26.18,2019-05-04 23:30:59.622000+00:00
TC,25.42,2019-05-05 00:30:59.641000+00:00
TC,27.78,2019-05-05 01:30:59.948000+00:00
TC,33.27,2019-05-05 02:31:00.266000+00:00
TC,37.63,2019-05-05 03:30:59.967000+00:00
TC,38.99,2019-05-05 04:31:00.270000+00:00
TC,40.13,2019-05-05 05:31:00.549000+00:00
TC,40.79,2019-05-05 06:31:00.567000+00:00
TC,40.04,2019-05-05 07:31:00.872000+00:00
TC,39.45,2019-05-05 08:31:00.865000+00:00
TC,35.56,2019-05-05 09:31:00.876000+00:00
TC,39.68,2019-05-05 10:31:01.517000+00:00
TC,37.38,2019-05-05 11:31:01.367000+00:00
TC,33.61,2019-05-05 12:31:01.556000+00:00
TC,30.28,2019-05-05 13:31:01.510000+00:00
TC,29.48,2019-05-05 14:31:01.343000+00:00
TC,27.03,2019-05-05 15:31:01.507000+00:00
TC,26.19,2019-05-05 16:31:01.569000+00:00
TC,25.65,2019-05-05 17:31:02.150000+00:00
TC,25.29,2019-05-05 18:31:01.868000+00:00
TC,24.65,2019-05-05 19:31:01.866000+00:00
TC,23.51,2019-05-05 20:31:01.837000+00:00
TC,22.4,2019-05-05 21:31:02.148000+00:00
TC,21.86,2019-05-05 22:31:02.156000+00:00
TC,21.62,2019-05-05 23:31:02.471000+00:00
TC,23.11,2019-05-06 00:31:02.266000+00:00
TC,32.13,2019-05-06 01:31:02.144000+00:00
TC,37.61,2019-05-06 02:31:02.567000+00:00
TC,40.4,2019-05-06 03:31:02.480000+00:00
TC,40.84,2019-05-06 04:31:03.168000+00:00
TC,40.81,2019-05-06 05:31:03.108000+00:00
TC,41.29,2019-05-06 06:31:03.169000+00:00
TC,41.18,2019-05-06 07:31:03.171000+00:00
TC,40.54,2019-05-06 08:31:03.470000+00:00
TC,40.45,2019-05-06 09:31:03.767000+00:00
TC,40.4,2019-05-06 10:31:03.743000+00:00
TC,38.43,2019-05-06 11:31:04.080000+00:00
TC,34.47,2019-05-06 12:31:04.087000+00:00
TC,30.89,2019-05-06 13:31:03.820000+00:00
TC,29.54,2019-05-06 14:31:04.062000+00:00
TC,28.86,2019-05-06 15:31:04.076000+00:00
TC,26.07,2019-05-06 16:31:04.467000+00:00
TC,25.48,2019-05-06 17:31:04.766000+00:00
TC,25.72,2019-05-06 18:31:04.377000+00:00
TC,24.82,2019-05-06 19:31:04.402000+00:00
TC,23.13,2019-05-06 20:31:04.387000+00:00
TC,23.32,2019-05-06 21:31:04.740000+00:00
TC,22.32,2019-05-06 22:31:04.724000+00:00
TC,23.94,2019-05-06 23:31:04.768000+00:00
TC,24.0,2019-05-07 00:31:04.704000+00:00
TC,30.79,2019-05-07 01:31:04.740000+00:00
TC,39.65,2019-05-07 02:31:05.366000+00:00
TC,41.59,2019-05-07 03:31:05.349000+00:00
TC,44.2,2019-05-07 04:31:05.467000+00:00
TC,44.86,2019-05-07 05:31:05.420000+00:00
TC,44.5,2019-05-07 06:31:05.784000+00:00
TC,44.34,2019-05-07 07:31:06.005000+00:00
TC,41.91,2019-05-07 08:31:05.989000+00:00
TC,41.84,2019-05-07 09:31:06.304000+00:00
TC,41.43,2019-05-07 10:31:06.327000+00:00
TC,39.93,2019-05-07 11:31:06.956000+00:00
TC,36.5,2019-05-07 12:31:06.729000+00:00
TC,33.45,2019-05-07 13:31:06.644000+00:00
TC,30.56,2019-05-07 14:31:06.766000+00:00
TC,29.43,2019-05-07 15:31:06.758000+00:00
TC,28.38,2019-05-07 16:31:07.269000+00:00
TC,27.62,2019-05-07 17:31:06.967000+00:00
TC,25.71,2019-05-07 18:31:07.268000+00:00
TC,24.67,2019-05-07 19:31:07.274000+00:00
TC,23.55,2019-05-07 20:31:07.370000+00:00
TC,24.56,2019-05-07 21:31:07.268000+00:00
TC,23.55,2019-05-07 22:31:07.660000+00:00
TC,21.84,2019-05-07 23:31:07.963000+00:00
TC,23.77,2019-05-08 00:31:07.966000+00:00
TC,32.31,2019-05-08 01:31:07.698000+00:00
TC,37.33,2019-05-08 02:31:08.235000+00:00
TC,42.79,2019-05-08 03:31:07.913000+00:00
TC,41.84,2019-05-08 04:31:08.568000+00:00
TC,43.38,2019-05-08 05:31:08.351000+00:00
TC,43.59,2019-05-08 06:31:08.877000+00:00
TC,43.13,2019-05-08 07:31:08.861000+00:00
TC,42.66,2019-05-08 08:31:08.924000+00:00
TC,42.0,2019-05-08 09:31:09.181000+00:00
TC,41.61,2019-05-08 10:31:09.194000+00:00
TC,40.09,2019-05-08 11:31:09.204000+00:00
TC,36.61,2019-05-08 12:31:09.173000+00:00
TC,33.72,2019-05-08 13:31:09.540000+00:00
TC,30.6,2019-05-08 14:31:09.567000+00:00
TC,30.19,2019-05-08 15:31:09.867000+00:00
TC,28.96,2019-05-08 16:31:09.570000+00:00
TC,27.14,2019-05-08 17:31:09.966000+00:00
TC,26.22,2019-05-08 18:31:09.667000+00:00
TC,26.77,2019-05-08 19:31:09.845000+00:00
TC,25.8,2019-05-08 20:31:10.147000+00:00
TC,24.29,2019-05-08 21:31:10.173000+00:00
TC,24.76,2019-05-08 22:31:10.866000+00:00
TC,23.53,2019-05-08 23:31:10.489000+00:00
TC,24.87,2019-05-09 00:31:10.566000+00:00
TC,33.93,2019-05-09 01:31:10.771000+00:00
TC,40.65,2019-05-09 02:31:10.794000+00:00
TC,41.99,2019-05-09 03:31:10.666000+00:00
TC,42.95,2019-05-09 04:31:11.110000+00:00
TC,45.43,2019-05-09 05:31:11.437000+00:00
TC,45.33,2019-05-09 06:31:11.771000+00:00
TC,43.77,2019-05-09 07:31:11.771000+00:00
TC,42.61,2019-05-09 08:31:12.061000+00:00
TC,42.45,2019-05-09 09:31:11.768000+00:00
TC,42.09,2019-05-09 10:31:11.770000+00:00
TC,39.77,2019-05-09 11:31:12.470000+00:00
TC,36.15,2019-05-09 12:31:12.469000+00:00
TC,34.06,2019-05-09 13:31:12.268000+00:00
TC,32.34,2019-05-09 14:31:12.409000+00:00
TC,30.26,2019-05-09 15:31:12.469000+00:00
TC,27.7,2019-05-09 16:31:12.691000+00:00
TC,26.42,2019-05-09 17:31:12.388000+00:00
TC,25.62,2019-05-09 18:31:12.724000+00:00
TC,25.05,2019-05-09 19:31:13.051000+00:00
TC,23.85,2019-05-09 20:31:12.728000+00:00
TC,22.81,2019-05-09 21:31:13.067000+00:00
TC,21.92,2019-05-09 22:31:13.367000+00:00
TC,21.55,2019-05-09 23:31:13.368000+00:00
TC,23.05,2019-05-10 00:31:13.335000+00:00
TC,33.97,2019-05-10 01:31:13.352000+00:00
TC,41.81,2019-05-10 02:31:13.665000+00:00
TC,41.91,2019-05-10 03:31:13.767000+00:00
TC,42.95,2019-05-10 04:31:13.999000+00:00
TC,44.91,2019-05-10 05:31:14.069000+00:00
TC,44.02,2019-05-10 06:31:14.308000+00:00
TC,43.11,2019-05-10 07:31:14.369000+00:00
TC,42.47,2019-05-10 08:31:14.637000+00:00
TC,41.52,2019-05-10 09:31:14.966000+00:00
TC,41.86,2019-05-10 10:31:14.968000+00:00
TC,38.72,2019-05-10 11:31:14.636000+00:00
TC,36.18,2019-05-10 12:31:15.291000+00:00
TC,33.72,2019-05-10 13:31:15.279000+00:00
TC,30.56,2019-05-10 14:31:14.949000+00:00
TC,29.79,2019-05-10 15:31:15.066000+00:00
TC,27.94,2019-05-10 16:31:15.577000+00:00
TC,27.2,2019-05-10 17:31:15.272000+00:00
TC,25.75,2019-05-10 18:31:15.271000+00:00
TC,25.43,2019-05-10 19:31:15.276000+00:00
TC,24.86,2019-05-10 20:31:15.599000+00:00
TC,26.62,2019-05-10 21:31:15.609000+00:00
TC,26.6,2019-05-10 22:31:15.666000+00:00
TC,26.94,2019-05-10 23:31:15.670000+00:00
TC,25.76,2019-05-11 00:31:15.666000+00:00
TC,35.09,2019-05-11 01:31:15.967000+00:00
TC,35.58,2019-05-11 02:31:16.268000+00:00
TC,41.83,2019-05-11 03:31:16.272000+00:00
TC,43.29,2019-05-11 04:31:16.234000+00:00
TC,43.02,2019-05-11 05:31:16.547000+00:00
TC,43.45,2019-05-11 06:31:16.568000+00:00
TC,42.47,2019-05-11 07:31:16.869000+00:00
TC,42.83,2019-05-11 08:31:17.172000+00:00
TC,42.25,2019-05-11 09:31:17.268000+00:00
TC,41.22,2019-05-11 10:31:17.271000+00:00
TC,39.24,2019-05-11 11:31:17.515000+00:00
TC,36.99,2019-05-11 12:31:17.568000+00:00
TC,36.34,2019-05-11 13:31:17.879000+00:00
TC,34.38,2019-05-11 14:31:17.850000+00:00
TC,33.61,2019-05-11 15:31:17.869000+00:00
TC,30.4,2019-05-11 16:31:18.177000+00:00
TC,29.12,2019-05-11 17:31:17.868000+00:00
TC,29.06,2019-05-11 18:31:18.166000+00:00
TC,28.09,2019-05-11 19:31:18.149000+00:00
TC,29.01,2019-05-11 20:31:18.475000+00:00
TC,28.39,2019-05-11 21:31:18.208000+00:00
TC,25.53,2019-05-11 22:31:18.493000+00:00
TC,24.8,2019-05-11 23:31:18.868000+00:00
TC,25.94,2019-05-12 00:31:18.480000+00:00
TC,35.47,2019-05-12 01:31:18.470000+00:00
TC,38.47,2019-05-12 02:31:18.792000+00:00
TC,40.5,2019-05-12 03:31:19.120000+00:00
TC,42.49,2019-05-12 04:31:19.115000+00:00
TC,43.41,2019-05-12 05:31:19.171000+00:00
TC,43.61,2019-05-12 06:31:19.428000+00:00
TC,43.52,2019-05-12 07:31:19.430000+00:00
TC,41.72,2019-05-12 08:31:19.751000+00:00
TC,42.25,2019-05-12 09:31:19.870000+00:00
TC,41.41,2019-05-12 10:31:20.061000+00:00
TC,39.77,2019-05-12 11:31:20.068000+00:00
TC,37.2,2019-05-12 12:31:20.466000+00:00
TC,33.75,2019-05-12 13:31:20.393000+00:00
TC,31.29,2019-05-12 14:31:20.402000+00:00
TC,30.85,2019-05-12 15:31:20.722000+00:00
TC,32.13,2019-05-12 16:31:21.037000+00:00
TC,31.26,2019-05-12 17:31:20.720000+00:00
TC,30.18,2019-05-12 18:31:20.727000+00:00
TC,29.43,2019-05-12 19:31:20.769000+00:00
TC,28.12,2019-05-12 20:31:21.433000+00:00
TC,25.04,2019-05-12 21:31:21.682000+00:00
TC,25.06,2019-05-12 22:31:21.067000+00:00
TC,24.69,2019-05-12 23:31:21.071000+00:00
TC,27.03,2019-05-13 00:31:21.367000+00:00
TC,35.25,2019-05-13 01:31:21.402000+00:00
TC,39.13,2019-05-13 02:31:21.368000+00:00
TC,41.31,2019-05-13 03:31:21.671000+00:00
TC,42.81,2019-05-13 04:31:21.662000+00:00
TC,43.34,2019-05-13 05:31:22.100000+00:00
TC,42.65,2019-05-13 06:31:21.984000+00:00
TC,41.97,2019-05-13 07:31:22.313000+00:00
TC,41.66,2019-05-13 08:31:22.370000+00:00
TC,41.13,2019-05-13 09:31:22.954000+00:00
TC,41.15,2019-05-13 10:31:22.943000+00:00
TC,39.72,2019-05-13 11:31:22.971000+00:00
TC,37.31,2019-05-13 12:31:22.966000+00:00
TC,34.7,2019-05-13 13:31:23.290000+00:00
TC,32.77,2019-05-13 14:31:23.588000+00:00
TC,30.72,2019-05-13 15:31:23.276000+00:00
TC,28.98,2019-05-13 16:31:23.640000+00:00
TC,30.97,2019-05-13 17:31:23.666000+00:00
TC,28.71,2019-05-13 18:31:23.666000+00:00
TC,28.69,2019-05-13 19:31:23.579000+00:00
TC,27.54,2019-05-13 20:31:24.999000+00:00
TC,27.88,2019-05-13 22:31:23.905000+00:00
TC,26.45,2019-05-13 23:31:23.971000+00:00
TC,25.98,2019-05-14 00:31:24.966000+00:00
TC,33.22,2019-05-14 01:31:24.267000+00:00
TC,33.34,2019-05-14 02:31:23.967000+00:00
TC,37.63,2019-05-14 03:31:24.277000+00:00
TC,38.68,2019-05-14 04:31:24.245000+00:00
TC,41.36,2019-05-14 05:31:24.554000+00:00
TC,41.31,2019-05-14 06:31:24.547000+00:00
TC,40.49,2019-05-14 07:31:24.875000+00:00
TC,40.59,2019-05-14 08:31:24.870000+00:00
TC,39.22,2019-05-14 09:31:24.967000+00:00
TC,38.25,2019-05-14 10:31:25.189000+00:00
TC,38.52,2019-05-14 11:31:25.237000+00:00
TC,36.88,2019-05-14 12:31:25.511000+00:00
TC,32.61,2019-05-14 13:31:25.835000+00:00
TC,30.64,2019-05-14 14:31:25.502000+00:00
TC,28.98,2019-05-14 15:31:25.539000+00:00
TC,28.87,2019-05-14 16:31:26.142000+00:00
TC,28.98,2019-05-14 17:31:25.869000+00:00
TC,27.79,2019-05-14 18:31:25.824000+00:00
TC,28.45,2019-05-14 19:31:26.476000+00:00
TC,28.69,2019-05-14 20:31:26.145000+00:00
TC,28.42,2019-05-14 21:31:26.172000+00:00
TC,27.4,2019-05-14 22:31:26.267000+00:00
TC,26.61,2019-05-14 23:31:26.883000+00:00
TC,27.69,2019-05-15 00:31:26.457000+00:00
TC,34.99,2019-05-15 01:31:26.782000+00:00
TC,39.93,2019-05-15 02:31:26.469000+00:00
TC,42.75,2019-05-15 03:31:26.870000+00:00
TC,40.36,2019-05-15 04:31:26.799000+00:00
TC,41.34,2019-05-15 05:31:27.433000+00:00
TC,40.95,2019-05-15 06:31:27.427000+00:00
TC,42.29,2019-05-15 07:31:27.468000+00:00
TC,41.36,2019-05-15 08:31:28.167000+00:00
TC,41.43,2019-05-15 09:31:28.060000+00:00
TC,40.9,2019-05-15 10:31:28.066000+00:00
TC,39.43,2019-05-15 11:31:28.049000+00:00
TC,35.93,2019-05-15 12:31:28.079000+00:00
TC,34.24,2019-05-15 13:31:28.391000+00:00
TC,32.77,2019-05-15 14:31:28.702000+00:00
TC,32.11,2019-05-15 15:31:28.707000+00:00
TC,32.54,2019-05-15 16:31:28.770000+00:00
TC,32.02,2019-05-15 17:31:29.032000+00:00
TC,31.04,2019-05-15 18:31:29.031000+00:00
TC,30.05,2019-05-15 19:31:28.760000+00:00
TC,29.31,2019-05-15 20:31:29.023000+00:00
TC,28.28,2019-05-15 21:31:29.067000+00:00
TC,27.09,2019-05-15 22:31:29.023000+00:00
TC,27.1,2019-05-15 23:31:29.354000+00:00
TC,27.7,2019-05-16 00:31:29.359000+00:00
TC,32.66,2019-05-16 01:31:29.367000+00:00
TC,36.09,2019-05-16 02:31:29.368000+00:00
TC,38.13,2019-05-16 03:31:29.683000+00:00
TC,39.84,2019-05-16 04:31:29.678000+00:00
TC,40.49,2019-05-16 05:31:29.980000+00:00
TC,40.79,2019-05-16 06:31:29.991000+00:00
TC,41.61,2019-05-16 07:31:30.625000+00:00
TC,41.25,2019-05-16 08:31:30.668000+00:00
TC,41.38,2019-05-16 09:31:30.647000+00:00
TC,39.06,2019-05-16 10:31:30.670000+00:00
TC,38.06,2019-05-16 11:31:30.637000+00:00
TC,35.5,2019-05-16 12:31:30.974000+00:00
TC,33.81,2019-05-16 13:31:30.971000+00:00
TC,31.68,2019-05-16 14:31:31.003000+00:00
TC,31.1,2019-05-16 15:31:30.973000+00:00
TC,30.4,2019-05-16 16:31:30.991000+00:00
TC,30.17,2019-05-16 17:31:31.269000+00:00
TC,31.98,2019-05-16 18:31:31.299000+00:00
TC,30.53,2019-05-16 19:31:31.298000+00:00
TC,29.14,2019-05-16 20:31:31.948000+00:00
TC,26.78,2019-05-16 21:31:31.677000+00:00
TC,26.09,2019-05-16 22:31:33.068000+00:00
TC,24.29,2019-05-16 23:31:31.590000+00:00
TC,24.7,2019-05-17 00:31:31.666000+00:00
TC,32.95,2019-05-17 01:31:31.919000+00:00
TC,37.11,2019-05-17 02:31:31.912000+00:00
TC,39.88,2019-05-17 03:31:32.267000+00:00
TC,40.77,2019-05-17 04:31:32.272000+00:00
TC,42.09,2019-05-17 05:31:32.579000+00:00
TC,42.9,2019-05-17 06:31:32.552000+00:00
TC,43.11,2019-05-17 07:31:32.868000+00:00
TC,41.93,2019-05-17 08:31:33.186000+00:00
TC,41.68,2019-05-17 09:31:33.267000+00:00
TC,41.63,2019-05-17 10:31:33.570000+00:00
TC,40.2,2019-05-17 11:31:33.513000+00:00
TC,37.77,2019-05-17 12:31:33.502000+00:00
TC,33.84,2019-05-17 13:31:33.507000+00:00
TC,32.7,2019-05-17 14:31:33.848000+00:00
TC,31.03,2019-05-17 15:31:33.871000+00:00
TC,29.36,2019-05-17 16:31:33.866000+00:00
TC,28.68,2019-05-17 17:31:34.157000+00:00
TC,27.4,2019-05-17 18:31:34.482000+00:00
TC,27.68,2019-05-17 19:31:34.804000+00:00
TC,27.36,2019-05-17 20:31:34.472000+00:00
TC,27.38,2019-05-17 21:31:34.144000+00:00
TC,26.12,2019-05-17 22:31:34.798000+00:00
TC,24.63,2019-05-17 23:31:35.121000+00:00
TC,25.96,2019-05-18 00:31:34.571000+00:00
TC,33.9,2019-05-18 01:31:34.869000+00:00
TC,39.0,2019-05-18 02:31:34.794000+00:00
TC,38.56,2019-05-18 03:31:34.778000+00:00
TC,39.91,2019-05-18 04:31:35.114000+00:00
TC,41.11,2019-05-18 05:31:35.103000+00:00
TC,41.58,2019-05-18 06:31:35.469000+00:00
TC,41.65,2019-05-18 07:31:35.424000+00:00
TC,41.02,2019-05-18 08:31:35.741000+00:00
TC,41.11,2019-05-18 09:31:35.773000+00:00
TC,40.97,2019-05-18 10:31:36.063000+00:00
TC,39.29,2019-05-18 11:31:36.062000+00:00
TC,38.58,2019-05-18 12:31:36.403000+00:00
TC,35.45,2019-05-18 13:31:36.398000+00:00
TC,32.15,2019-05-18 14:31:36.392000+00:00
TC,30.95,2019-05-18 15:31:36.455000+00:00
TC,29.63,2019-05-18 16:31:36.706000+00:00
TC,28.04,2019-05-18 17:31:36.700000+00:00
TC,28.62,2019-05-18 18:31:36.709000+00:00
TC,27.07,2019-05-18 19:31:36.700000+00:00
TC,25.97,2019-05-18 20:31:37.345000+00:00
TC,26.7,2019-05-18 21:31:37.017000+00:00
TC,25.97,2019-05-18 22:31:37.032000+00:00
TC,24.75,2019-05-18 23:31:37.066000+00:00
TC,24.62,2019-05-19 00:31:37.372000+00:00
TC,34.08,2019-05-19 01:31:37.675000+00:00
TC,36.95,2019-05-19 02:31:37.671000+00:00
TC,38.72,2019-05-19 03:31:38.070000+00:00
TC,40.24,2019-05-19 04:31:37.674000+00:00
TC,42.25,2019-05-19 05:31:37.977000+00:00
TC,41.95,2019-05-19 06:31:38.069000+00:00
TC,42.22,2019-05-19 07:31:38.308000+00:00
TC,41.0,2019-05-19 08:31:38.310000+00:00
TC,40.58,2019-05-19 09:31:38.666000+00:00
TC,40.06,2019-05-19 10:31:38.638000+00:00
TC,39.58,2019-05-19 11:31:38.644000+00:00
TC,35.25,2019-05-19 12:31:38.969000+00:00
TC,35.06,2019-05-19 13:31:38.957000+00:00
TC,33.13,2019-05-19 14:31:38.969000+00:00
TC,31.23,2019-05-19 15:31:39.069000+00:00
TC,29.31,2019-05-19 16:31:39.274000+00:00
TC,28.55,2019-05-19 17:31:39.268000+00:00
TC,27.09,2019-05-19 18:31:39.267000+00:00
TC,27.5,2019-05-19 19:31:39.595000+00:00
TC,26.2,2019-05-19 20:31:39.910000+00:00
TC,25.17,2019-05-19 21:31:39.580000+00:00
TC,24.03,2019-05-19 22:31:39.966000+00:00
TC,24.43,2019-05-19 23:31:40.226000+00:00
TC,25.0,2019-05-20 00:31:39.660000+00:00
TC,32.24,2019-05-20 01:31:39.913000+00:00
TC,35.99,2019-05-20 02:31:40.226000+00:00
TC,39.31,2019-05-20 03:31:40.284000+00:00
TC,40.2,2019-05-20 04:31:40.541000+00:00
TC,41.63,2019-05-20 05:31:40.558000+00:00
TC,42.47,2019-05-20 06:31:40.927000+00:00
TC,42.0,2019-05-20 07:31:40.863000+00:00
TC,42.09,2019-05-20 08:31:40.943000+00:00
TC,41.59,2019-05-20 09:31:41.266000+00:00
TC,41.16,2019-05-20 10:31:41.512000+00:00
TC,39.75,2019-05-20 11:31:41.511000+00:00
TC,36.5,2019-05-20 12:31:41.566000+00:00
TC,30.17,2019-05-20 16:31:42.155000+00:00
TC,29.69,2019-05-20 17:31:42.166000+00:00
TC,29.06,2019-05-20 18:31:42.170000+00:00
TC,27.63,2019-05-20 19:31:42.481000+00:00
TC,26.93,2019-05-20 20:31:42.477000+00:00
TC,28.22,2019-05-20 21:31:42.458000+00:00
TC,25.94,2019-05-20 22:31:42.467000+00:00
TC,25.12,2019-05-20 23:31:42.866000+00:00
TC,24.87,2019-05-21 00:31:42.469000+00:00
TC,32.36,2019-05-21 01:31:42.869000+00:00
TC,36.93,2019-05-21 02:31:42.777000+00:00
TC,38.2,2019-05-21 03:31:42.841000+00:00
TC,40.68,2019-05-21 04:31:43.166000+00:00
TC,41.7,2019-05-21 05:31:43.428000+00:00
TC,43.79,2019-05-21 06:31:43.435000+00:00
TC,43.11,2019-05-21 07:31:43.737000+00:00
TC,42.77,2019-05-21 08:31:43.767000+00:00
TC,42.43,2019-05-21 09:31:44.060000+00:00
TC,41.77,2019-05-21 10:31:44.069000+00:00
TC,39.54,2019-05-21 11:31:44.396000+00:00
TC,37.79,2019-05-21 12:31:44.378000+00:00
TC,35.02,2019-05-21 13:31:44.705000+00:00
TC,34.15,2019-05-21 14:31:44.771000+00:00
TC,32.24,2019-05-21 15:31:44.700000+00:00
TC,30.95,2019-05-21 16:31:44.786000+00:00
TC,29.65,2019-05-21 17:31:44.866000+00:00
TC,27.77,2019-05-21 18:31:45.052000+00:00
TC,26.44,2019-05-21 19:31:45.035000+00:00
TC,26.04,2019-05-21 20:31:45.668000+00:00
TC,27.04,2019-05-21 21:31:45.067000+00:00
TC,27.13,2019-05-21 22:31:45.366000+00:00
TC,27.77,2019-05-21 23:31:45.369000+00:00
TC,28.44,2019-05-22 00:31:45.672000+00:00
TC,32.02,2019-05-22 01:31:45.356000+00:00
TC,35.84,2019-05-22 02:31:45.425000+00:00
TC,38.97,2019-05-22 03:31:46.071000+00:00
TC,40.18,2019-05-22 04:31:45.989000+00:00
TC,41.75,2019-05-22 05:31:46.069000+00:00
TC,42.45,2019-05-22 06:31:46.310000+00:00
TC,41.99,2019-05-22 07:31:46.371000+00:00
TC,42.13,2019-05-22 08:31:46.671000+00:00
TC,42.06,2019-05-22 09:31:46.627000+00:00
TC,41.72,2019-05-22 10:31:47.068000+00:00
TC,40.72,2019-05-22 11:31:46.957000+00:00
TC,38.75,2019-05-22 12:31:46.970000+00:00
TC,35.16,2019-05-22 13:31:47.268000+00:00
TC,35.43,2019-05-22 14:31:47.666000+00:00
TC,35.27,2019-05-22 15:31:47.302000+00:00
TC,34.97,2019-05-22 16:31:47.667000+00:00
TC,33.97,2019-05-22 17:31:47.670000+00:00
TC,34.4,2019-05-22 18:31:47.603000+00:00
TC,32.45,2019-05-22 19:31:48.273000+00:00
TC,30.0,2019-05-22 20:31:48.940000+00:00
TC,28.69,2019-05-22 21:31:47.911000+00:00
TC,28.52,2019-05-22 22:31:47.968000+00:00
TC,27.8,2019-05-22 23:31:48.542000+00:00
TC,29.3,2019-05-23 00:31:48.267000+00:00
TC,35.22,2019-05-23 01:31:48.862000+00:00
TC,37.58,2019-05-23 02:31:48.267000+00:00
TC,39.61,2019-05-23 03:31:48.966000+00:00
TC,42.02,2019-05-23 04:31:48.568000+00:00
TC,42.75,2019-05-23 05:31:48.868000+00:00
TC,43.63,2019-05-23 06:31:48.882000+00:00
TC,43.22,2019-05-23 07:31:49.193000+00:00
TC,42.45,2019-05-23 08:31:49.182000+00:00
TC,42.27,2019-05-23 09:31:49.497000+00:00
TC,41.88,2019-05-23 10:31:49.507000+00:00
TC,41.75,2019-05-23 11:31:50.142000+00:00
TC,40.0,2019-05-23 12:31:49.830000+00:00
TC,35.47,2019-05-23 13:31:49.971000+00:00
TC,33.88,2019-05-23 14:31:50.469000+00:00
TC,33.04,2019-05-23 15:31:50.167000+00:00
TC,32.43,2019-05-23 16:31:50.484000+00:00
TC,33.29,2019-05-23 17:31:50.530000+00:00
